date,AMTMNO,BOGMBASE,CPIAUCSL,GDPC1,HOUST,INDPRO,NCBCMDPMVCE,PCEC96,PPIACO,UNRATE
2021-07-26,524834.258,6290.281,272.6,21677.119,1595.968,100.046,20.415,14925.713,233.112,5.158
2021-07-27,525116.548,6296.684,272.625,21681.346,1595.806,100.045,20.402,14928.677,233.163,5.148
2021-07-28,525398.839,6303.087,272.65,21685.574,1595.645,100.045,20.39,14931.642,233.213,5.139
2021-07-29,525681.129,6309.49,272.676,21689.802,1595.484,100.044,20.377,14934.606,233.264,5.129
2021-07-30,525963.419,6315.894,272.701,21694.03,1595.323,100.043,20.365,14937.571,233.314,5.119
2021-07-31,526245.71,6322.297,272.727,21698.258,1595.161,100.042,20.352,14940.535,233.365,5.11
2021-08-01,526528.0,6328.7,272.752,21702.486,1595.0,100.041,20.34,14943.5,233.415,5.1
2021-08-02,526356.194,6330.639,272.79,21706.714,1593.968,100.007,20.327,14944.61,233.488,5.087
2021-08-03,526184.387,6332.577,272.829,21710.942,1592.935,99.974,20.315,14945.719,233.561,5.074
2021-08-04,526012.581,6334.516,272.867,21715.17,1591.903,99.94,20.302,14946.829,233.634,5.061
2021-08-05,525840.774,6336.455,272.906,21719.398,1590.871,99.906,20.29,14947.939,233.707,5.048
2021-08-06,525668.968,6338.394,272.944,21723.625,1589.839,99.873,20.277,14949.048,233.78,5.035
2021-08-07,525497.161,6340.332,272.982,21727.853,1588.806,99.839,20.265,14950.158,233.853,5.023
2021-08-08,525325.355,6342.271,273.021,21732.081,1587.774,99.805,20.252,14951.268,233.926,5.01
2021-08-09,525153.548,6344.21,273.059,21736.309,1586.742,99.771,20.239,14952.377,233.999,4.997
2021-08-10,524981.742,6346.148,273.097,21740.537,1585.71,99.738,20.227,14953.487,234.072,4.984
2021-08-11,524809.935,6348.087,273.136,21744.765,1584.677,99.704,20.214,14954.597,234.145,4.971
2021-08-12,524638.129,6350.026,273.174,21748.993,1583.645,99.67,20.202,14955.706,234.218,4.958
2021-08-13,524466.323,6351.965,273.213,21753.221,1582.613,99.636,20.189,14956.816,234.291,4.945
2021-08-14,524294.516,6353.903,273.251,21757.449,1581.581,99.603,20.177,14957.926,234.364,4.932
2021-08-15,524122.71,6355.842,273.289,21761.677,1580.548,99.569,20.164,14959.035,234.437,4.919
2021-08-16,523950.903,6357.781,273.328,21765.904,1579.516,99.535,20.152,14960.145,234.51,4.906
2021-08-17,523779.097,6359.719,273.366,21770.132,1578.484,99.501,20.139,14961.255,234.583,4.894
2021-08-18,523607.29,6361.658,273.405,21774.36,1577.452,99.468,20.127,14962.365,234.656,4.881
2021-08-19,523435.484,6363.597,273.443,21778.588,1576.419,99.434,20.114,14963.474,234.729,4.868
2021-08-20,523263.677,6365.535,273.481,21782.816,1575.387,99.4,20.102,14964.584,234.802,4.855
2021-08-21,523091.871,6367.474,273.52,21787.044,1574.355,99.367,20.089,14965.694,234.875,4.842
2021-08-22,522920.065,6369.413,273.558,21791.272,1573.323,99.333,20.077,14966.803,234.948,4.829
2021-08-23,522748.258,6371.352,273.597,21795.5,1572.29,99.299,20.064,14967.913,235.021,4.816
2021-08-24,522576.452,6373.29,273.635,21799.728,1571.258,99.265,20.052,14969.023,235.094,4.803
2021-08-25,522404.645,6375.229,273.673,21803.956,1570.226,99.232,20.039,14970.132,235.167,4.79
2021-08-26,522232.839,6377.168,273.712,21808.184,1569.194,99.198,20.027,14971.242,235.24,4.777
2021-08-27,522061.032,6379.106,273.75,21812.411,1568.161,99.164,20.014,14972.352,235.313,4.765
2021-08-28,521889.226,6381.045,273.788,21816.639,1567.129,99.13,20.001,14973.461,235.386,4.752
2021-08-29,521717.419,6382.984,273.827,21820.867,1566.097,99.097,19.989,14974.571,235.459,4.739
2021-08-30,521545.613,6384.923,273.865,21825.095,1565.065,99.063,19.976,14975.681,235.532,4.726
2021-08-31,521373.806,6386.861,273.904,21829.323,1564.032,99.029,19.964,14976.79,235.605,4.713
2021-09-01,521202.0,6388.8,273.942,21833.551,1563.0,98.996,19.951,14977.9,235.678,4.7
2021-09-02,521670.6,6386.87,274.028,21837.779,1563.8,99.041,19.939,14981.277,235.838,4.693
2021-09-03,522139.2,6384.94,274.114,21842.007,1564.6,99.086,19.926,14984.653,235.997,4.687
2021-09-04,522607.8,6383.01,274.201,21846.235,1565.4,99.131,19.914,14988.03,236.157,4.68
2021-09-05,523076.4,6381.08,274.287,21850.463,1566.2,99.177,19.901,14991.407,236.316,4.673
2021-09-06,523545.0,6379.15,274.373,21854.69,1567.0,99.222,19.889,14994.783,236.476,4.667
2021-09-07,524013.6,6377.22,274.459,21858.918,1567.8,99.267,19.876,14998.16,236.635,4.66
2021-09-08,524482.2,6375.29,274.545,21863.146,1568.6,99.313,19.864,15001.537,236.795,4.653
2021-09-09,524950.8,6373.36,274.632,21867.374,1569.4,99.358,19.851,15004.913,236.955,4.647
2021-09-10,525419.4,6371.43,274.718,21871.602,1570.2,99.403,19.839,15008.29,237.114,4.64
2021-09-11,525888.0,6369.5,274.804,21875.83,1571.0,99.448,19.826,15011.667,237.274,4.633
2021-09-12,526356.6,6367.57,274.89,21880.058,1571.8,99.494,19.814,15015.043,237.433,4.627
2021-09-13,526825.2,6365.64,274.976,21884.286,1572.6,99.539,19.801,15018.42,237.593,4.62
2021-09-14,527293.8,6363.71,275.063,21888.514,1573.4,99.584,19.789,15021.797,237.752,4.613
2021-09-15,527762.4,6361.78,275.149,21892.742,1574.2,99.63,19.776,15025.173,237.912,4.607
2021-09-16,528231.0,6359.85,275.235,21896.969,1575.0,99.675,19.764,15028.55,238.072,4.6
2021-09-17,528699.6,6357.92,275.321,21901.197,1575.8,99.72,19.751,15031.927,238.231,4.593
2021-09-18,529168.2,6355.99,275.407,21905.425,1576.6,99.765,19.738,15035.303,238.391,4.587
2021-09-19,529636.8,6354.06,275.494,21909.653,1577.4,99.811,19.726,15038.68,238.55,4.58
2021-09-20,530105.4,6352.13,275.58,21913.881,1578.2,99.856,19.713,15042.057,238.71,4.573
2021-09-21,530574.0,6350.2,275.666,21918.109,1579.0,99.901,19.701,15045.433,238.869,4.567
2021-09-22,531042.6,6348.27,275.752,21922.337,1579.8,99.947,19.688,15048.81,239.029,4.56
2021-09-23,531511.2,6346.34,275.838,21926.565,1580.6,99.992,19.676,15052.187,239.188,4.553
2021-09-24,531979.8,6344.41,275.925,21930.793,1581.4,100.037,19.663,15055.563,239.348,4.547
2021-09-25,532448.4,6342.48,276.011,21935.021,1582.2,100.082,19.651,15058.94,239.508,4.54
2021-09-26,532917.0,6340.55,276.097,21939.248,1583.0,100.128,19.638,15062.317,239.667,4.533
2021-09-27,533385.6,6338.62,276.183,21943.476,1583.8,100.173,19.626,15065.693,239.827,4.527
2021-09-28,533854.2,6336.69,276.269,21947.704,1584.6,100.218,19.613,15069.07,239.986,4.52
2021-09-29,534322.8,6334.76,276.356,21951.932,1585.4,100.264,19.601,15072.447,240.146,4.513
2021-09-30,534791.4,6332.83,276.442,21956.16,1586.2,100.309,19.588,15075.823,240.305,4.507
2021-10-01,535260.0,6330.9,276.528,21960.388,1587.0,100.354,19.576,15079.2,240.465,4.5
2021-10-02,535566.871,6332.958,276.602,21959.773,1590.774,100.384,19.591,15080.313,240.556,4.49
2021-10-03,535873.742,6335.016,276.676,21959.159,1594.548,100.413,19.607,15081.426,240.647,4.481
2021-10-04,536180.613,6337.074,276.75,21958.544,1598.323,100.443,19.623,15082.539,240.738,4.471
2021-10-05,536487.484,6339.132,276.824,21957.93,1602.097,100.472,19.639,15083.652,240.829,4.461
2021-10-06,536794.355,6341.19,276.898,21957.315,1605.871,100.502,19.655,15084.765,240.92,4.452
2021-10-07,537101.226,6343.248,276.972,21956.701,1609.645,100.531,19.671,15085.877,241.011,4.442
2021-10-08,537408.097,6345.306,277.046,21956.086,1613.419,100.561,19.686,15086.99,241.102,4.432
2021-10-09,537714.968,6347.365,277.121,21955.472,1617.194,100.59,19.702,15088.103,241.193,4.423
2021-10-10,538021.839,6349.423,277.195,21954.857,1620.968,100.62,19.718,15089.216,241.284,4.413
2021-10-11,538328.71,6351.481,277.269,21954.243,1624.742,100.649,19.734,15090.329,241.375,4.403
2021-10-12,538635.581,6353.539,277.343,21953.628,1628.516,100.679,19.75,15091.442,241.466,4.394
2021-10-13,538942.452,6355.597,277.417,21953.013,1632.29,100.708,19.765,15092.555,241.557,4.384
2021-10-14,539249.323,6357.655,277.491,21952.399,1636.065,100.738,19.781,15093.668,241.648,4.374
2021-10-15,539556.194,6359.713,277.565,21951.784,1639.839,100.767,19.797,15094.781,241.739,4.365
2021-10-16,539863.065,6361.771,277.639,21951.17,1643.613,100.797,19.813,15095.894,241.83,4.355
2021-10-17,540169.935,6363.829,277.713,21950.555,1647.387,100.826,19.829,15097.006,241.922,4.345
2021-10-18,540476.806,6365.887,277.787,21949.941,1651.161,100.856,19.845,15098.119,242.013,4.335
2021-10-19,540783.677,6367.945,277.861,21949.326,1654.935,100.885,19.86,15099.232,242.104,4.326
2021-10-20,541090.548,6370.003,277.935,21948.712,1658.71,100.915,19.876,15100.345,242.195,4.316
2021-10-21,541397.419,6372.061,278.009,21948.097,1662.484,100.944,19.892,15101.458,242.286,4.306
2021-10-22,541704.29,6374.119,278.083,21947.483,1666.258,100.973,19.908,15102.571,242.377,4.297
2021-10-23,542011.161,6376.177,278.157,21946.868,1670.032,101.003,19.924,15103.684,242.468,4.287
2021-10-24,542318.032,6378.235,278.231,21946.254,1673.806,101.032,19.94,15104.797,242.559,4.277
2021-10-25,542624.903,6380.294,278.306,21945.639,1677.581,101.062,19.955,15105.91,242.65,4.268
2021-10-26,542931.774,6382.352,278.38,21945.024,1681.355,101.091,19.971,15107.023,242.741,4.258
2021-10-27,543238.645,6384.41,278.454,21944.41,1685.129,101.121,19.987,15108.135,242.832,4.248
2021-10-28,543545.516,6386.468,278.528,21943.795,1688.903,101.15,20.003,15109.248,242.923,4.239
2021-10-29,543852.387,6388.526,278.602,21943.181,1692.677,101.18,20.019,15110.361,243.014,4.229
2021-10-30,544159.258,6390.584,278.676,21942.566,1696.452,101.209,20.034,15111.474,243.105,4.219
2021-10-31,544466.129,6392.642,278.75,21941.952,1700.226,101.239,20.05,15112.587,243.196,4.21
2021-11-01,544773.0,6394.7,278.824,21941.337,1704.0,101.268,20.066,15113.7,243.287,4.2
2021-11-02,544936.567,6395.313,278.89,21940.723,1705.767,101.266,20.082,15112.173,243.222,4.19
2021-11-03,545100.133,6395.927,278.956,21940.108,1707.533,101.263,20.098,15110.647,243.157,4.18
2021-11-04,545263.7,6396.54,279.022,21939.494,1709.3,101.261,20.114,15109.12,243.092,4.17
2021-11-05,545427.267,6397.153,279.088,21938.879,1711.067,101.259,20.129,15107.593,243.027,4.16
2021-11-06,545590.833,6397.767,279.154,21938.264,1712.833,101.256,20.145,15106.067,242.962,4.15
2021-11-07,545754.4,6398.38,279.22,21937.65,1714.6,101.254,20.161,15104.54,242.897,4.14
2021-11-08,545917.967,6398.993,279.286,21937.035,1716.367,101.251,20.177,15103.013,242.832,4.13
2021-11-09,546081.533,6399.607,279.353,21936.421,1718.133,101.249,20.193,15101.487,242.767,4.12
2021-11-10,546245.1,6400.22,279.419,21935.806,1719.9,101.246,20.208,15099.96,242.702,4.11
2021-11-11,546408.667,6400.833,279.485,21935.192,1721.667,101.244,20.224,15098.433,242.637,4.1
2021-11-12,546572.233,6401.447,279.551,21934.577,1723.433,101.241,20.24,15096.907,242.572,4.09
2021-11-13,546735.8,6402.06,279.617,21933.963,1725.2,101.239,20.256,15095.38,242.507,4.08
2021-11-14,546899.367,6402.673,279.683,21933.348,1726.967,101.237,20.272,15093.853,242.442,4.07
2021-11-15,547062.933,6403.287,279.749,21932.734,1728.733,101.234,20.288,15092.327,242.377,4.06
2021-11-16,547226.5,6403.9,279.815,21932.119,1730.5,101.232,20.303,15090.8,242.312,4.05
2021-11-17,547390.067,6404.513,279.881,21931.504,1732.267,101.229,20.319,15089.273,242.248,4.04
2021-11-18,547553.633,6405.127,279.947,21930.89,1734.033,101.227,20.335,15087.747,242.183,4.03
2021-11-19,547717.2,6405.74,280.013,21930.275,1735.8,101.224,20.351,15086.22,242.118,4.02
2021-11-20,547880.767,6406.353,280.079,21929.661,1737.567,101.222,20.367,15084.693,242.053,4.01
2021-11-21,548044.333,6406.967,280.145,21929.046,1739.333,101.219,20.383,15083.167,241.988,4.0
2021-11-22,548207.9,6407.58,280.211,21928.432,1741.1,101.217,20.398,15081.64,241.923,3.99
2021-11-23,548371.467,6408.193,280.277,21927.817,1742.867,101.214,20.414,15080.113,241.858,3.98
2021-11-24,548535.033,6408.807,280.344,21927.203,1744.633,101.212,20.43,15078.587,241.793,3.97
2021-11-25,548698.6,6409.42,280.41,21926.588,1746.4,101.21,20.446,15077.06,241.728,3.96
2021-11-26,548862.167,6410.033,280.476,21925.974,1748.167,101.207,20.462,15075.533,241.663,3.95
2021-11-27,549025.733,6410.647,280.542,21925.359,1749.933,101.205,20.477,15074.007,241.598,3.94
2021-11-28,549189.3,6411.26,280.608,21924.744,1751.7,101.202,20.493,15072.48,241.533,3.93
2021-11-29,549352.867,6411.873,280.674,21924.13,1753.467,101.2,20.509,15070.953,241.468,3.92
2021-11-30,549516.433,6412.487,280.74,21923.515,1755.233,101.197,20.525,15069.427,241.403,3.91
2021-12-01,549680.0,6413.1,280.806,21922.901,1757.0,101.195,20.541,15067.9,241.338,3.9
2021-12-02,550063.29,6403.126,280.862,21922.286,1755.548,101.195,20.557,15068.71,241.503,3.903
2021-12-03,550446.581,6393.152,280.918,21921.672,1754.097,101.196,20.572,15069.519,241.668,3.906
2021-12-04,550829.871,6383.177,280.974,21921.057,1752.645,101.197,20.588,15070.329,241.833,3.91
2021-12-05,551213.161,6373.203,281.03,21920.443,1751.194,101.197,20.604,15071.139,241.998,3.913
2021-12-06,551596.452,6363.229,281.086,21919.828,1749.742,101.198,20.62,15071.948,242.163,3.916
2021-12-07,551979.742,6353.255,281.142,21919.214,1748.29,101.199,20.636,15072.758,242.328,3.919
2021-12-08,552363.032,6343.281,281.198,21918.599,1746.839,101.199,20.651,15073.568,242.493,3.923
2021-12-09,552746.323,6333.306,281.254,21917.984,1745.387,101.2,20.667,15074.377,242.658,3.926
2021-12-10,553129.613,6323.332,281.31,21917.37,1743.935,101.201,20.683,15075.187,242.823,3.929
2021-12-11,553512.903,6313.358,281.366,21916.755,1742.484,101.201,20.699,15075.997,242.988,3.932
2021-12-12,553896.194,6303.384,281.422,21916.141,1741.032,101.202,20.715,15076.806,243.153,3.935
2021-12-13,554279.484,6293.41,281.478,21915.526,1739.581,101.202,20.731,15077.616,243.318,3.939
2021-12-14,554662.774,6283.435,281.534,21914.912,1738.129,101.203,20.746,15078.426,243.483,3.942
2021-12-15,555046.065,6273.461,281.59,21914.297,1736.677,101.204,20.762,15079.235,243.648,3.945
2021-12-16,555429.355,6263.487,281.646,21913.683,1735.226,101.204,20.778,15080.045,243.813,3.948
2021-12-17,555812.645,6253.513,281.702,21913.068,1733.774,101.205,20.794,15080.855,243.978,3.952
2021-12-18,556195.935,6243.539,281.758,21912.454,1732.323,101.206,20.81,15081.665,244.143,3.955
2021-12-19,556579.226,6233.565,281.814,21911.839,1730.871,101.206,20.826,15082.474,244.308,3.958
2021-12-20,556962.516,6223.59,281.87,21911.225,1729.419,101.207,20.841,15083.284,244.473,3.961
2021-12-21,557345.806,6213.616,281.926,21910.61,1727.968,101.208,20.857,15084.094,244.638,3.965
2021-12-22,557729.097,6203.642,281.982,21909.995,1726.516,101.208,20.873,15084.903,244.803,3.968
2021-12-23,558112.387,6193.668,282.038,21909.381,1725.065,101.209,20.889,15085.713,244.968,3.971
2021-12-24,558495.677,6183.694,282.094,21908.766,1723.613,101.209,20.905,15086.523,245.133,3.974
2021-12-25,558878.968,6173.719,282.15,21908.152,1722.161,101.21,20.92,15087.332,245.298,3.977
2021-12-26,559262.258,6163.745,282.206,21907.537,1720.71,101.211,20.936,15088.142,245.463,3.981
2021-12-27,559645.548,6153.771,282.262,21906.923,1719.258,101.211,20.952,15088.952,245.628,3.984
2021-12-28,560028.839,6143.797,282.318,21906.308,1717.806,101.212,20.968,15089.761,245.793,3.987
2021-12-29,560412.129,6133.823,282.374,21905.694,1716.355,101.213,20.984,15090.571,245.958,3.99
2021-12-30,560795.419,6123.848,282.43,21905.079,1714.903,101.213,21.0,15091.381,246.123,3.994
2021-12-31,561178.71,6113.874,282.486,21904.465,1713.452,101.214,21.015,15092.19,246.288,3.997
2022-01-01,561562.0,6103.9,282.542,21903.85,1712.0,101.215,21.031,15093.0,246.453,4.0
2022-01-02,561585.484,6101.835,282.606,21904.021,1712.968,101.235,21.083,15093.287,246.653,3.994
2022-01-03,561608.968,6099.771,282.67,21904.192,1713.935,101.255,21.135,15093.574,246.853,3.987
2022-01-04,561632.452,6097.706,282.734,21904.362,1714.903,101.276,21.187,15093.861,247.054,3.981
2022-01-05,561655.935,6095.642,282.798,21904.533,1715.871,101.296,21.239,15094.148,247.254,3.974
2022-01-06,561679.419,6093.577,282.862,21904.704,1716.839,101.316,21.291,15094.435,247.454,3.968
2022-01-07,561702.903,6091.513,282.926,21904.875,1717.806,101.337,21.343,15094.723,247.654,3.961
2022-01-08,561726.387,6089.448,282.99,21905.046,1718.774,101.357,21.395,15095.01,247.855,3.955
2022-01-09,561749.871,6087.384,283.054,21905.216,1719.742,101.377,21.447,15095.297,248.055,3.948
2022-01-10,561773.355,6085.319,283.118,21905.387,1720.71,101.398,21.499,15095.584,248.255,3.942
2022-01-11,561796.839,6083.255,283.182,21905.558,1721.677,101.418,21.551,15095.871,248.455,3.935
2022-01-12,561820.323,6081.19,283.246,21905.729,1722.645,101.439,21.603,15096.158,248.655,3.929
2022-01-13,561843.806,6079.126,283.31,21905.9,1723.613,101.459,21.655,15096.445,248.856,3.923
2022-01-14,561867.29,6077.061,283.374,21906.07,1724.581,101.479,21.707,15096.732,249.056,3.916
2022-01-15,561890.774,6074.997,283.438,21906.241,1725.548,101.5,21.759,15097.019,249.256,3.91
2022-01-16,561914.258,6072.932,283.502,21906.412,1726.516,101.52,21.811,15097.306,249.456,3.903
2022-01-17,561937.742,6070.868,283.565,21906.583,1727.484,101.54,21.863,15097.594,249.657,3.897
2022-01-18,561961.226,6068.803,283.629,21906.754,1728.452,101.561,21.915,15097.881,249.857,3.89
2022-01-19,561984.71,6066.739,283.693,21906.924,1729.419,101.581,21.967,15098.168,250.057,3.884
2022-01-20,562008.194,6064.674,283.757,21907.095,1730.387,101.601,22.019,15098.455,250.257,3.877
2022-01-21,562031.677,6062.61,283.821,21907.266,1731.355,101.622,22.071,15098.742,250.458,3.871
2022-01-22,562055.161,6060.545,283.885,21907.437,1732.323,101.642,22.123,15099.029,250.658,3.865
2022-01-23,562078.645,6058.481,283.949,21907.608,1733.29,101.663,22.175,15099.316,250.858,3.858
2022-01-24,562102.129,6056.416,284.013,21907.778,1734.258,101.683,22.227,15099.603,251.058,3.852
2022-01-25,562125.613,6054.352,284.077,21907.949,1735.226,101.703,22.279,15099.89,251.258,3.845
2022-01-26,562149.097,6052.287,284.141,21908.12,1736.194,101.724,22.331,15100.177,251.459,3.839
2022-01-27,562172.581,6050.223,284.205,21908.291,1737.161,101.744,22.383,15100.465,251.659,3.832
2022-01-28,562196.065,6048.158,284.269,21908.462,1738.129,101.764,22.434,15100.752,251.859,3.826
2022-01-29,562219.548,6046.094,284.333,21908.632,1739.097,101.785,22.486,15101.039,252.059,3.819
2022-01-30,562243.032,6044.029,284.397,21908.803,1740.065,101.805,22.538,15101.326,252.26,3.813
2022-01-31,562266.516,6041.965,284.461,21908.974,1741.032,101.825,22.59,15101.613,252.46,3.806
2022-02-01,562290.0,6039.9,284.525,21909.145,1742.0,101.846,22.642,15101.9,252.66,3.8
2022-02-02,562711.5,6043.271,284.63,21909.316,1739.714,101.875,22.694,15104.518,252.923,3.796
2022-02-03,563133.0,6046.643,284.735,21909.486,1737.429,101.905,22.746,15107.136,253.185,3.793
2022-02-04,563554.5,6050.014,284.84,21909.657,1735.143,101.934,22.798,15109.754,253.448,3.789
2022-02-05,563976.0,6053.386,284.945,21909.828,1732.857,101.964,22.85,15112.371,253.711,3.786
2022-02-06,564397.5,6056.757,285.05,21909.999,1730.571,101.994,22.902,15114.989,253.973,3.782
2022-02-07,564819.0,6060.129,285.155,21910.17,1728.286,102.023,22.954,15117.607,254.236,3.779
2022-02-08,565240.5,6063.5,285.26,21910.34,1726.0,102.053,23.006,15120.225,254.498,3.775
2022-02-09,565662.0,6066.871,285.366,21910.511,1723.714,102.082,23.058,15122.843,254.761,3.771
2022-02-10,566083.5,6070.243,285.471,21910.682,1721.429,102.112,23.11,15125.461,255.024,3.768
2022-02-11,566505.0,6073.614,285.576,21910.853,1719.143,102.141,23.162,15128.079,255.286,3.764
2022-02-12,566926.5,6076.986,285.681,21911.024,1716.857,102.171,23.214,15130.696,255.549,3.761
2022-02-13,567348.0,6080.357,285.786,21911.194,1714.571,102.2,23.266,15133.314,255.812,3.757
2022-02-14,567769.5,6083.729,285.891,21911.365,1712.286,102.23,23.318,15135.932,256.074,3.754
2022-02-15,568191.0,6087.1,285.996,21911.536,1710.0,102.26,23.37,15138.55,256.337,3.75
2022-02-16,568612.5,6090.471,286.101,21911.707,1707.714,102.289,23.422,15141.168,256.6,3.746
2022-02-17,569034.0,6093.843,286.206,21911.878,1705.429,102.319,23.474,15143.786,256.862,3.743
2022-02-18,569455.5,6097.214,286.311,21912.048,1703.143,102.348,23.526,15146.404,257.125,3.739
2022-02-19,569877.0,6100.586,286.416,21912.219,1700.857,102.378,23.578,15149.021,257.388,3.736
2022-02-20,570298.5,6103.957,286.521,21912.39,1698.571,102.407,23.63,15151.639,257.65,3.732
2022-02-21,570720.0,6107.329,286.626,21912.561,1696.286,102.437,23.682,15154.257,257.913,3.729
2022-02-22,571141.5,6110.7,286.732,21912.732,1694.0,102.466,23.734,15156.875,258.176,3.725
2022-02-23,571563.0,6114.071,286.837,21912.902,1691.714,102.496,23.786,15159.493,258.438,3.721
2022-02-24,571984.5,6117.443,286.942,21913.073,1689.429,102.525,23.838,15162.111,258.701,3.718
2022-02-25,572406.0,6120.814,287.047,21913.244,1687.143,102.555,23.89,15164.729,258.963,3.714
2022-02-26,572827.5,6124.186,287.152,21913.415,1684.857,102.585,23.942,15167.346,259.226,3.711
2022-02-27,573249.0,6127.557,287.257,21913.586,1682.571,102.614,23.994,15169.964,259.489,3.707
2022-02-28,573670.5,6130.929,287.362,21913.756,1680.286,102.644,24.046,15172.582,259.751,3.704
2022-03-01,574092.0,6134.3,287.467,21913.927,1678.0,102.673,24.098,15175.2,260.014,3.7
2022-03-02,574198.161,6126.258,287.503,21914.098,1682.839,102.681,24.15,15177.1,260.185,3.7
2022-03-03,574304.323,6118.216,287.539,21914.269,1687.677,102.688,24.202,15179.0,260.356,3.7
2022-03-04,574410.484,6110.174,287.575,21914.44,1692.516,102.695,24.254,15180.9,260.527,3.7
2022-03-05,574516.645,6102.132,287.611,21914.61,1697.355,102.703,24.306,15182.8,260.697,3.7
2022-03-06,574622.806,6094.09,287.647,21914.781,1702.194,102.71,24.358,15184.7,260.868,3.7
2022-03-07,574728.968,6086.048,287.683,21914.952,1707.032,102.718,24.409,15186.6,261.039,3.7
2022-03-08,574835.129,6078.006,287.719,21915.123,1711.871,102.725,24.461,15188.5,261.21,3.7
2022-03-09,574941.29,6069.965,287.755,21915.294,1716.71,102.732,24.513,15190.4,261.381,3.7
2022-03-10,575047.452,6061.923,287.791,21915.464,1721.548,102.74,24.565,15192.3,261.552,3.7
2022-03-11,575153.613,6053.881,287.827,21915.635,1726.387,102.747,24.617,15194.2,261.722,3.7
2022-03-12,575259.774,6045.839,287.863,21915.806,1731.226,102.755,24.669,15196.1,261.893,3.7
2022-03-13,575365.935,6037.797,287.899,21915.977,1736.065,102.762,24.721,15198.0,262.064,3.7
2022-03-14,575472.097,6029.755,287.935,21916.148,1740.903,102.769,24.773,15199.9,262.235,3.7
2022-03-15,575578.258,6021.713,287.971,21916.318,1745.742,102.777,24.825,15201.8,262.406,3.7
2022-03-16,575684.419,6013.671,288.007,21916.489,1750.581,102.784,24.877,15203.7,262.577,3.7
2022-03-17,575790.581,6005.629,288.042,21916.66,1755.419,102.791,24.929,15205.6,262.747,3.7
2022-03-18,575896.742,5997.587,288.078,21916.831,1760.258,102.799,24.981,15207.5,262.918,3.7
2022-03-19,576002.903,5989.545,288.114,21917.002,1765.097,102.806,25.033,15209.4,263.089,3.7
2022-03-20,576109.065,5981.503,288.15,21917.172,1769.935,102.814,25.085,15211.3,263.26,3.7
2022-03-21,576215.226,5973.461,288.186,21917.343,1774.774,102.821,25.137,15213.2,263.431,3.7
2022-03-22,576321.387,5965.419,288.222,21917.514,1779.613,102.828,25.189,15215.1,263.602,3.7
2022-03-23,576427.548,5957.377,288.258,21917.685,1784.452,102.836,25.241,15217.0,263.772,3.7
2022-03-24,576533.71,5949.335,288.294,21917.856,1789.29,102.843,25.293,15218.9,263.943,3.7
2022-03-25,576639.871,5941.294,288.33,21918.026,1794.129,102.851,25.345,15220.8,264.114,3.7
2022-03-26,576746.032,5933.252,288.366,21918.197,1798.968,102.858,25.397,15222.7,264.285,3.7
2022-03-27,576852.194,5925.21,288.402,21918.368,1803.806,102.865,25.449,15224.6,264.456,3.7
2022-03-28,576958.355,5917.168,288.438,21918.539,1808.645,102.873,25.501,15226.5,264.627,3.7
2022-03-29,577064.516,5909.126,288.474,21918.71,1813.484,102.88,25.553,15228.4,264.797,3.7
2022-03-30,577170.677,5901.084,288.51,21918.88,1818.323,102.888,25.605,15230.3,264.968,3.7
2022-03-31,577276.839,5893.042,288.546,21919.051,1823.161,102.895,25.657,15232.2,265.139,3.7
2022-04-01,577383.0,5885.0,288.582,21919.222,1828.0,102.902,25.709,15234.1,265.31,3.7
2022-04-02,577584.267,5875.21,288.673,21920.844,1818.4,102.905,25.724,15233.22,265.575,3.697
2022-04-03,577785.533,5865.42,288.763,21922.465,1808.8,102.907,25.738,15232.34,265.839,3.693
2022-04-04,577986.8,5855.63,288.854,21924.087,1799.2,102.909,25.753,15231.46,266.104,3.69
2022-04-05,578188.067,5845.84,288.944,21925.708,1789.6,102.911,25.768,15230.58,266.369,3.687
2022-04-06,578389.333,5836.05,289.035,21927.33,1780.0,102.913,25.782,15229.7,266.634,3.683
2022-04-07,578590.6,5826.26,289.125,21928.951,1770.4,102.915,25.797,15228.82,266.898,3.68
2022-04-08,578791.867,5816.47,289.216,21930.573,1760.8,102.917,25.812,15227.94,267.163,3.677
2022-04-09,578993.133,5806.68,289.307,21932.194,1751.2,102.919,25.826,15227.06,267.428,3.673
2022-04-10,579194.4,5796.89,289.397,21933.816,1741.6,102.921,25.841,15226.18,267.692,3.67
2022-04-11,579395.667,5787.1,289.488,21935.438,1732.0,102.924,25.856,15225.3,267.957,3.667
2022-04-12,579596.933,5777.31,289.578,21937.059,1722.4,102.926,25.87,15224.42,268.222,3.663
2022-04-13,579798.2,5767.52,289.669,21938.681,1712.8,102.928,25.885,15223.54,268.486,3.66
2022-04-14,579999.467,5757.73,289.759,21940.302,1703.2,102.93,25.9,15222.66,268.751,3.657
2022-04-15,580200.733,5747.94,289.85,21941.924,1693.6,102.932,25.914,15221.78,269.016,3.653
2022-04-16,580402.0,5738.15,289.94,21943.545,1684.0,102.934,25.929,15220.9,269.28,3.65
2022-04-17,580603.267,5728.36,290.031,21945.167,1674.4,102.936,25.944,15220.02,269.545,3.647
2022-04-18,580804.533,5718.57,290.122,21946.789,1664.8,102.938,25.958,15219.14,269.81,3.643
