Date,Close,High,Low,Open,Volume
2013-1-17,95.48999786,96.04000092,93.80000305,94.19000244,178285
2013-1-18,95.55999756,95.66999817,94.91000366,95.19000244,118549
2013-1-22,96.23999786,96.40000153,94.98000336,95.25,236391
2013-1-23,95.23000336,96.91999817,94.94999695,96.76000214,318008
2013-1-24,95.94999695,96.68000031,95.12000275,95.5,232035
2013-1-25,95.87999725,96.55999756,95.43000031,95.94999695,184873
2013-1-28,96.44000244,96.80999756,95.47000122,96.04000092,167186
2013-1-29,97.56999969,97.81999969,96.29000092,96.45999908,252931
2013-1-30,97.94000244,98.23999786,97.31999969,97.31999969,211277
2013-1-31,97.48999786,98.04000092,96.83999634,97.95999908,230630
2013-2-1,97.76999664,98.15000153,96.51000214,97.41999817,270275
2013-2-4,96.16999817,97.76000214,95.88999939,97.72000122,196975
2013-2-5,96.63999939,97.06999969,95.91000366,96.12999725,188841
2013-2-6,96.62000275,96.98999786,95.04000092,96.63999939,282803
2013-2-7,95.83000183,97.20999908,95.54000092,96.86000061,275474
2013-2-8,95.72000122,96.56999969,95.26999664,95.91999817,229242
2013-2-11,97.02999878,97.08999634,94.97000122,95.79000092,283956
2013-2-12,97.51000214,97.79000092,96.68000031,96.95999908,239796
2013-2-13,97.01000214,98.11000061,96.62999725,97.58999634,246437
2013-2-14,97.30999756,97.70999908,96.76999664,97.16999817,174599
2013-2-15,95.86000061,97.47000122,95.20999908,97.33999634,223592
2013-2-19,96.66000366,96.73000336,95.25,95.97000122,118307
2013-2-20,94.45999908,97.06999969,93.91999817,96.66000366,338967
2013-2-21,92.83999634,94.91999817,92.62999725,94.72000122,286434
2013-2-22,93.12999725,93.48000336,92.44000244,92.95999908,204258
2013-2-25,93.11000061,94.45999908,92.06999969,93.23000336,217519
2013-2-26,92.62999725,93.44000244,91.91999817,91.91999817,230836
2013-2-27,92.76000214,93.37000275,92.18000031,92.72000122,201512
2013-2-28,92.05000305,93.18000031,91.56999969,92.88999939,218119
2013-3-1,90.68000031,91.97000122,90.04000092,91.76000214,248466
2013-3-4,90.12000275,90.91000366,89.33000183,90.70999908,231108
2013-3-5,90.81999969,90.98999786,90.01999664,90.23000336,209874
2013-3-6,90.43000031,91.16999817,89.55000305,90.83000183,244168
2013-3-7,91.55999756,91.73000336,90.22000122,90.41999817,234921
2013-3-8,91.94999695,92.02999878,90.83000183,91.41999817,219961
2013-3-11,92.05999756,92.15000153,90.88999939,91.83000183,194607
2013-3-12,92.54000092,93.47000122,91.59999847,91.94000244,283114
2013-3-13,92.51999664,93.40000153,91.91000366,92.62000275,251336
2013-3-14,93.02999878,93.25,92.01000214,92.51000214,174701
2013-3-15,93.44999695,93.83999634,93,93.15000153,175611
2013-3-18,93.73999786,93.94000244,91.76000214,93.26000214,151208
2013-3-19,92.16000366,94.08999634,92.02999878,93.80000305,96796
2013-3-20,92.95999908,93.30000305,92.08999634,92.08999634,226790
2013-3-21,92.44999695,93.52999878,91.83999634,93.40000153,214131
2013-3-22,93.70999908,93.94000244,92.33000183,92.33000183,202666
2013-3-25,94.80999756,95.65000153,93.69999695,93.72000122,270651
2013-3-26,96.33999634,96.44999695,94.66999817,94.75,214345
2013-3-27,96.58000183,96.83999634,95.58000183,96.18000031,207777
2013-3-28,97.23000336,97.34999847,96.26000214,96.68000031,174390
2013-4-1,97.06999969,97.80000305,95.91999817,97.36000061,192396
2013-4-2,97.19000244,97.44000244,95.91000366,97,209877
2013-4-3,94.44999695,96.95999908,94.18000031,96.93000031,302235
2013-4-4,93.26000214,94.83999634,92.12000275,94.5,355321
2013-4-5,92.69999695,93.56999969,91.91000366,93.36000061,267276
2013-4-8,93.36000061,93.75,92.45999908,93.01999664,212117
2013-4-9,94.19999695,94.48000336,92.86000061,93.48999786,234720
2013-4-10,94.63999939,94.81999969,93.40000153,93.95999908,248557
2013-4-11,93.51000214,94.63999939,93.05999756,94.55999756,222439
2013-4-12,91.29000092,93.51999664,90.26999664,93.48999786,325580
2013-4-15,88.70999908,90.98000336,87.19999695,90.94999695,362524
2013-4-16,88.72000122,88.95999908,86.05999756,87.41999817,287410
2013-4-17,86.68000031,89.08999634,86.05999756,88.80000305,294274
2013-4-18,87.73000336,88.51000214,85.61000061,86.38999939,228200
2013-4-19,88.01000214,88.79000092,87.55999756,88.37000275,100652
2013-4-22,88.76000214,89.12999725,87.55000305,87.95999908,238730
2013-4-23,89.18000031,89.59999847,87.80000305,89.27999878,288801
2013-4-24,91.43000031,91.72000122,89.20999908,89.59999847,257736
2013-4-25,93.63999939,93.87000275,91.11000061,91.58000183,270121
2013-4-26,93,93.58000183,92.05999756,93.23999786,240966
2013-4-29,94.5,94.69000244,92.43000031,92.69999695,214608
2013-4-30,93.45999908,94.62000275,92.86000061,94.41999817,277499
2013-5-1,91.02999878,93.26000214,90.11000061,93.08000183,332382
2013-5-2,93.98999786,94.25,90.65000153,91,310808
2013-5-3,95.61000061,96.04000092,93.55999756,93.98999786,297522
2013-5-6,96.16000366,97.16999817,94.84999847,95.58000183,271004
2013-5-7,95.62000275,96.26000214,94.91999817,95.79000092,260141
2013-5-8,96.62000275,96.76999664,95.23999786,95.55999756,276315
2013-5-9,96.38999939,96.76999664,95.34999847,96.59999847,272196
2013-5-10,96.04000092,96.23999786,93.37000275,96.16000366,354119
2013-5-13,95.16999817,95.80999756,94.47000122,95.76000214,297036
2013-5-14,94.20999908,95.66000366,93.84999847,94.93000031,269403
2013-5-15,94.30000305,94.44000244,92.12999725,94.12999725,360684
2013-5-16,95.16000366,95.56999969,93.23000336,94.33999634,297863
2013-5-17,96.01999664,96.44999695,94.79000092,95.15000153,187754
2013-5-20,96.70999908,97.11000061,95.23000336,95.93000031,118621
2013-5-21,96.16000366,96.97000122,95.5,96.69999695,259159
2013-5-22,94.27999878,96.19000244,94.01000214,95.90000153,336497
2013-5-23,94.25,94.45999908,92.20999908,94.18000031,323633
2013-5-24,94.15000153,94.38999939,93.04000092,94.37000275,203991
2013-5-28,95.01000214,95.91999817,93.23000336,93.88999939,240990
2013-5-29,93.12999725,95.22000122,92.83000183,95.05000305,293461
2013-5-30,93.61000061,93.98999786,91.65000153,92.88999939,294855
2013-5-31,91.97000122,93.84999847,91.55999756,93.63999939,267978
2013-6-3,93.44999695,93.69999695,91.26000214,91.73000336,287474
2013-6-4,93.30999756,94.41000366,92.37999725,93.34999847,301136
2013-6-5,93.73999786,94.48000336,93.41000366,93.86000061,268909
2013-6-6,94.76000214,95.31999969,93.69000244,93.69999695,267164
2013-6-7,96.02999878,96.38999939,93.72000122,94.72000122,330833
2013-6-10,95.76999664,96.25,95.19000244,96.08999634,234601
2013-6-11,95.37999725,95.91000366,94.04000092,95.76000214,257474
2013-6-12,95.87999725,96.44999695,94.45999908,94.88999939,244870
2013-6-13,96.69000244,96.91999817,95.01999664,95.76999664,224449
2013-6-14,97.84999847,98.25,96.41999817,96.63999939,240906
2013-6-17,97.76999664,98.73999786,97.37999725,97.84999847,242794
2013-6-18,98.44000244,98.66999817,97.41000366,97.93000031,145618
2013-6-19,98.23999786,99.01000214,97.56999969,98.58999634,111300
2013-6-20,95.40000153,98.02999878,94.88999939,98.01999664,376229
2013-6-21,93.69000244,95.83999634,93.12000275,94.95999908,340903
2013-6-24,95.18000031,95.58999634,92.66999817,93.84999847,315821
2013-6-25,95.31999969,96.16999817,94.58999634,95.01999664,267541
2013-6-26,95.5,95.69999695,93.68000031,95.16999817,291417
2013-6-27,97.05000305,97.41000366,95.34999847,95.51999664,269312
2013-6-28,96.55999756,97.81999969,96.33000183,96.80999756,247607
2013-7-1,97.98999786,98.27999878,96.06999969,96.58000183,229193
2013-7-2,99.59999847,99.87000275,97.77999878,98.05999756,285781
2013-7-3,101.2399979,102.1800003,99.58999634,99.61000061,353250
2013-7-5,103.2200012,103.6800003,100.7099991,101.0899963,256027
2013-7-8,103.1399994,104.1200027,102.1299973,103.9499969,253202
2013-7-9,103.5299988,104.7600021,102.3099976,103,285670
2013-7-10,106.5199966,106.6600037,104.2099991,104.5699997,404821
2013-7-11,104.9100037,107.4499969,104.3099976,106.1500015,316730
2013-7-12,105.9499969,106.3300018,104.3600006,104.5800018,234756
2013-7-15,106.3199997,106.6299973,104.6500015,106.0500031,210806
2013-7-16,106,107.1800003,105.6600037,106.4400024,250921
2013-7-17,106.4800034,106.5999985,105.1100006,105.7799988,262789
2013-7-18,108.0400009,108.4300003,106.1500015,106.5599976,155963
2013-7-19,108.0500031,109.3199997,107.4800034,108.1200027,112373
2013-7-22,106.9100037,108.7900009,106.4300003,108.3399963,283866
2013-7-23,107.2300034,107.5500031,105.4599991,107,241640
2013-7-24,105.3899994,107.5199966,104.7900009,107.3600006,278262
2013-7-25,105.4899979,105.8700027,104.0800018,105.3700027,270580
2013-7-26,104.6999969,105.6299973,103.9000015,105.5599976,208855
2013-7-29,104.5500031,105.3700027,103.8700027,104.6100006,206326
2013-7-30,103.0800018,104.5400009,102.6699982,104.5199966,235605
2013-7-31,105.0299988,105.4300003,102.9300003,103.1500015,299127
2013-8-1,107.8899994,108.0599976,105.0999985,105.2600021,267594
2013-8-2,106.9400024,108.8199997,106.4499969,107.8000031,249314
2013-8-5,106.5599976,107.6900024,105.6999969,106.8399963,204860
2013-8-6,105.3000031,107.2699966,104.8600006,106.4800034,272996
2013-8-7,104.3700027,105.7699966,104.0999985,105.6800003,294242
2013-8-8,103.4000015,104.9599991,102.2200012,104.1800003,320070
2013-8-9,105.9700012,106.2399979,103.6200027,103.8700027,303796
2013-8-12,106.1100006,106.4599991,105.0299988,105.8399963,257139
2013-8-13,106.8300018,107.1999969,105.5599976,106.1500015,276773
2013-8-14,106.8499985,107.0599976,105.5999985,106.5400009,270921
2013-8-15,107.3300018,107.8700027,106.5999985,106.9800034,251868
2013-8-16,107.4599991,108.1699982,106.5599976,107.1800003,179859
2013-8-19,107.0999985,107.8000031,106.5599976,107.7799988,102781
2013-8-20,104.9700012,107.0999985,104.5,106.9300003,361065
2013-8-21,103.8499985,105.3499985,103.5,105.1800003,259243
2013-8-22,105.0299988,105.25,103.5299988,103.8799973,204692
2013-8-23,106.4199982,106.9400024,104.3000031,105.2200012,259545
2013-8-26,105.9199982,107.3700027,105.5599976,106.9100037,165995
2013-8-27,109.0100021,109.3199997,105.8799973,106.1399994,295934
2013-8-28,110.0999985,112.2399979,109.1100006,109.2200012,336171
2013-8-29,108.8000031,110.0699997,107.7200012,109.5299988,250038
2013-8-30,107.6500015,108.75,106.75,108.1699982,250038
2013-9-3,108.5400009,108.8300018,104.2099991,107.0699997,288018
2013-9-4,107.2300034,108.6100006,106.7699966,108.4400024,224377
2013-9-5,108.3700027,108.5400009,107.1299973,107.5899963,184889
2013-9-6,110.5299988,110.6999969,108.1200027,108.5199966,269866
2013-9-9,109.5199966,110.4599991,108.7600021,110.2799988,266915
2013-9-10,107.3899994,108.9499969,106.3899994,108.9199982,325314
2013-9-11,107.5599976,108.0899963,106.5299988,107.3600006,238235
2013-9-12,108.5999985,109.1600037,107.3000031,107.7699966,249780
2013-9-13,108.2099991,108.7399979,107.2300034,108.6399994,207037
2013-9-16,106.5899963,108,106.0599976,107.5,282888
2013-9-17,105.4199982,106.4300003,104.9400024,106.2200012,304851
2013-9-18,108.0699997,108.4899979,105.3199997,105.5299988,199888
2013-9-19,106.3899994,108.9899979,106.0800018,108.2200012,139835
2013-9-20,104.6800003,106.4599991,104.3199997,106.3700027,250360
2013-9-23,103.5899963,105.1200027,103.1200027,104.8899994,223392
2013-9-24,103.1299973,103.6399994,102.3000031,103.4400024,259543
2013-9-25,102.6600037,103.9599991,102.1999969,103.4100037,236195
2013-9-26,103.0299988,103.2900009,102.1999969,102.3000031,183778
2013-9-27,102.8700027,103.7699966,102.3600006,102.9100037,232299
2013-9-30,102.3300018,102.7600021,101.0500031,102.4599991,226707
2013-10-1,102.0400009,102.5800018,101.0599976,102.3099976,223028
2013-10-2,104.0999985,104.2300034,101.4300003,101.6200027,300526
2013-10-3,103.3099976,104.3799973,102.8700027,103.8199997,226225
2013-10-4,103.8399963,104.1900024,102.9000015,102.9199982,165197
2013-10-7,103.0299988,103.7399979,101.8600006,103.4499969,269025
2013-10-8,103.4899979,104.0800018,102.8499985,103.1600037,194195
2013-10-9,101.6100006,103.75,101.1800003,103.4899979,283131
2013-10-10,103.0100021,103.5699997,101.1600037,101.4599991,296858
2013-10-11,102.0199966,102.9499969,100.5999985,102.9400024,298216
2013-10-14,102.4100037,102.6200027,101.0599976,101.3700027,170674
2013-10-15,101.2099991,102.4599991,100.8700027,102.1900024,240218
2013-10-16,102.2900009,102.9700012,100.75,100.8799973,235236
2013-10-17,100.6699982,102.3199997,100.0299988,102.1299973,266625
2013-10-18,100.8099976,101.7099991,100.5100021,100.7200012,116680
2013-10-21,99.22000122,100.9499969,98.98000336,100.6299973,90824
2013-10-22,97.80000305,99.76999664,97.5,99.05999756,347314
2013-10-23,96.86000061,98.29000092,96.16000366,98.12000275,356194
2013-10-24,97.11000061,97.69000244,95.94999695,97.09999847,248742
2013-10-25,97.84999847,98.05999756,96.98999786,97.19000244,192632
2013-10-28,98.68000031,98.81999969,97.37000275,97.87999725,230155
2013-10-29,98.19999695,98.56999969,97.69000244,98.54000092,183243
2013-10-30,96.76999664,97.81999969,96.55000305,97.76999664,268138
2013-10-31,96.37999725,97.02999878,96.02999878,96.62000275,255401
2013-11-1,94.61000061,96.65000153,94.36000061,96.31999969,282138
2013-11-4,94.62000275,95.11000061,94.05999756,94.51999664,219109
2013-11-5,93.37000275,94.90000153,93.06999969,94.47000122,226454
2013-11-6,94.80000305,95.40000153,93.65000153,93.73999786,282722
2013-11-7,94.19999695,95.30999756,93.80000305,94.91000366,260597
2013-11-8,94.59999847,94.91999817,93.90000153,94.36000061,241690
2013-11-11,95.13999939,95.37999725,94.11000061,94.44999695,206721
2013-11-12,93.04000092,95.22000122,92.86000061,95,353689
2013-11-13,93.87999725,94.54000092,92.93000031,93.06999969,305009
2013-11-14,93.76000214,94.43000031,92.51000214,93.5,315066
2013-11-15,93.83999634,94.55000305,93.58000183,93.88999939,204366
2013-11-18,93.02999878,94.30000305,92.72000122,93.77999878,169443
2013-11-19,93.33999634,93.45999908,92.43000031,93,131463
2013-11-20,93.33000183,93.93000031,92.73000336,93.33000183,225891
2013-11-21,95.44000244,95.62999725,93.47000122,93.73000336,222138
2013-11-22,94.83999634,95.56999969,94.05000305,95.29000092,257843
2013-11-25,94.08999634,94.5,93.08000183,94.15000153,270860
2013-11-26,93.68000031,94.69000244,93.43000031,94.20999908,160178
2013-11-27,92.30000305,93.59999847,91.76999664,93.5,230878
2013-11-29,92.72000122,93.90000153,92.05999756,92.33000183,143205
2013-12-2,93.81999969,94.08000183,92.55999756,92.70999908,234800
2013-12-3,96.04000092,96.95999908,93.66999817,93.86000061,319271
2013-12-4,97.19999695,97.58000183,96.30000305,96.90000153,325857
2013-12-5,97.37999725,97.98999786,97.01000214,97.33000183,216392
2013-12-6,97.65000153,98.06999969,97.08000183,97.37999725,223944
2013-12-9,97.33999634,97.97000122,97.09999847,97.66000366,210090
2013-12-10,98.51000214,98.73999786,97.23999786,97.25,264838
2013-12-11,97.44000244,98.75,97.19999695,98.65000153,274194
2013-12-12,97.5,98.18000031,97.30999756,97.55000305,205749
2013-12-13,96.59999847,97.62000275,96.26000214,97.58000183,233161
2013-12-16,97.48000336,97.69000244,96.20999908,96.55000305,187591
2013-12-17,97.22000122,97.90000153,97,97.30000305,120127
2013-12-18,97.80000305,98.01000214,97.01999664,97.30000305,84627
2013-12-19,98.76999664,99.16999817,97.5,97.69000244,192782
2013-12-20,99.31999969,99.40000153,98.54000092,98.69999695,151281
2013-12-23,98.91000366,99.30999756,98.63999939,99.19999695,107273
2013-12-24,99.22000122,99.30000305,98.52999878,98.62000275,51877
2013-12-26,99.55000305,99.69999695,99.05000305,99.19999695,65666
2013-12-27,100.3199997,100.75,99.37000275,99.62999725,127198
2013-12-30,99.29000092,100.4199982,99.12999725,100.1500015,118356
2013-12-31,98.41999817,99.38999939,98.15000153,99.25,113907
2014-1-2,95.44000244,98.97000122,95.33999634,98.5,251248
2014-1-3,93.95999908,95.73999786,93.86000061,95.47000122,215522
2014-1-6,93.43000031,94.58999634,93.19999695,94.18000031,189379
2014-1-7,93.66999817,94.22000122,93.34999847,93.59999847,177182
2014-1-8,92.33000183,94.18000031,92.26000214,93.95999908,244855
2014-1-9,91.66000366,92.93000031,91.23999786,92.58000183,255784
2014-1-10,92.72000122,93.37999725,91.98999786,92.30000305,255988
2014-1-13,91.80000305,92.87999725,91.43000031,92.83000183,212208
2014-1-14,92.58999634,92.87999725,91.5,91.51000214,243474
2014-1-15,94.16999817,94.63999939,92.43000031,92.65000153,263295
2014-1-16,93.95999908,94.63999939,93.59999847,94.29000092,165135
2014-1-17,94.37000275,94.94000244,93.94000244,94.16999817,119887
2014-1-21,94.98999786,95.23000336,93.43000031,94,244861
2014-1-22,96.73000336,96.88999939,95.12000275,95.19999695,252349
2014-1-23,97.31999969,97.83999634,96.41000366,96.69000244,274078
2014-1-24,96.63999939,97.80000305,96.25,97.37000275,239673
2014-1-27,95.72000122,97.18000031,95.20999908,96.90000153,235110
2014-1-28,97.41000366,97.66000366,95.62999725,95.66000366,206490
2014-1-29,97.36000061,97.75,96.31999969,97.16999817,200486
2014-1-30,98.23000336,98.58999634,97.33000183,97.41999817,199420
2014-1-31,97.48999786,98.38999939,97.09999847,97.97000122,253457
2014-2-3,96.43000031,97.94000244,96.26000214,97.40000153,293312
2014-2-4,97.19000244,97.81999969,96.37000275,96.52999878,204282
2014-2-5,97.37999725,98.26000214,96.80000305,97.66999817,237671
2014-2-6,97.83999634,98.83000183,97.25,97.25,234281
2014-2-7,99.87999725,100.2399979,97.11000061,97.97000122,270407
2014-2-10,100.0599976,100.5500031,99.11000061,100.0500031,251127
2014-2-11,99.94000244,100.5999985,99.59999847,99.97000122,233933
2014-2-12,100.3700027,101.3799973,100.0400009,100.4599991,318686
2014-2-13,100.3499985,100.6600037,99.40000153,100.2699966,221722
2014-2-14,100.3000031,100.4700012,99.43000031,100.3399963,229784
2014-2-18,102.4300003,103.25,100.2300034,100.3199997,177371
2014-2-19,103.3099976,103.8000031,102.4000015,103.1399994,116164
2014-2-20,102.9199982,103.5,102.75,103.4100037,194397
2014-2-21,102.1999969,102.9199982,101.6900024,102.8700027,173260
2014-2-24,102.8199997,103.4499969,101.9700012,102.2900009,177861
2014-2-25,101.8300018,102.8399963,101.0199966,102.8000031,187216
2014-2-26,102.5899963,102.9000015,101.5800018,102.0400009,196517
2014-2-27,102.4000015,103.0800018,101.75,102.5699997,196494
2014-2-28,102.5899963,102.9599991,101.8000031,102.1500015,178276
2014-3-3,104.9199982,105.2200012,102.9499969,103,295819
2014-3-4,103.3300018,104.9599991,102.8499985,104.8899994,210005
2014-3-5,101.4499969,103.5299988,100.8499985,103.3499985,267837
2014-3-6,101.5599976,102.0800018,100.1299973,101.0400009,291849
2014-3-7,102.5800018,102.9100037,101.5699997,101.9700012,226145
2014-3-10,101.1200027,102.8199997,100.8499985,102.75,225290
2014-3-11,100.0299988,101.5199966,99.31999969,100.9400024,294201
2014-3-12,97.98999786,99.59999847,97.55000305,99.48000336,416927
2014-3-13,98.19999695,98.59999847,97.66999817,98.09999847,268074
2014-3-14,98.88999939,99.27999878,98.05999756,98.25,226300
2014-3-17,98.08000183,99.38999939,97.37000275,99.38999939,227387
2014-3-18,99.69999695,99.77999878,97.75,97.97000122,192508
2014-3-19,100.3700027,100.4700012,99.33999634,99.52999878,110319
2014-3-20,99.43000031,100.8199997,99.08000183,100.3899994,244866
2014-3-21,99.45999908,100.25,98.25,98.58999634,191289
2014-3-24,99.59999847,100.2900009,99.05000305,99.48999786,151710
2014-3-25,99.19000244,100.25,98.80000305,99.43000031,217013
2014-3-26,100.2600021,100.4599991,99.09999847,99.18000031,211367
2014-3-27,101.2799988,101.6999969,100.0299988,100.3000031,202200
2014-3-28,101.6699982,102.2399979,101.1800003,101.3399963,166326
2014-3-31,101.5800018,101.9700012,100.8799973,101.6900024,167570
2014-4-1,99.73999786,101.5699997,99.27999878,101.5299988,237564
2014-4-2,99.62000275,99.83000183,98.86000061,99.63999939,231596
2014-4-3,100.2900009,100.4899979,99.06999969,99.29000092,195430
2014-4-4,101.1399994,101.6299973,100.2799988,100.3799973,193532
2014-4-7,100.4400024,101.3199997,99.91999817,100.9100037,254884
2014-4-8,102.5599976,102.7099991,100.6800003,100.6900024,299549
2014-4-9,103.5999985,103.7699966,102.0299988,102.3499985,324660
2014-4-10,103.4000015,103.8099976,103.0999985,103.4400024,222169
2014-4-11,103.7399979,104.4400024,103.0100021,103.3399963,261915
2014-4-14,104.0500031,104.5500031,103.3399963,103.5599976,237213
2014-4-15,103.75,104.0500031,102.9100037,103.5999985,215848
2014-4-16,103.7600021,104.9899979,103.1200027,103.7600021,279392
2014-4-17,104.3000031,104.7799988,103.5400009,103.8399963,191342
2014-4-21,104.3700027,104.7699966,103.8499985,104.5400009,115095
2014-4-22,102.1299973,104.3600006,101.6900024,104.3600006,323723
2014-4-23,101.4400024,102.0800018,101.1999969,101.8600006,250645
2014-4-24,101.9400024,102.3499985,101.4000015,101.5400009,202278
2014-4-25,100.5999985,102.0500031,100.4800034,101.9300003,221601
2014-4-28,100.8399963,101.5199966,100.3300018,100.4899979,231590
2014-4-29,101.2799988,102.1999969,100.7099991,100.8899994,218691
2014-4-30,99.73999786,100.7600021,99.34999847,100.7600021,282979
2014-5-1,99.41999817,99.88999939,98.73999786,99.72000122,235455
2014-5-2,99.76000214,100.1399994,99.16999817,99.16999817,213631
2014-5-5,99.48000336,100.4400024,98.91000366,99.95999908,190002
2014-5-6,99.5,100.4199982,99.31999969,99.37999725,251208
2014-5-7,100.7699966,100.9899979,99.77999878,99.83000183,291271
2014-5-8,100.2600021,100.9300003,99.87000275,100.8199997,252605
2014-5-9,99.98999786,101.1800003,99.70999908,100.2699966,271341
2014-5-12,100.5899963,100.9300003,99.93000031,100.1200027,211648
2014-5-13,101.6999969,102.0500031,100.3600006,100.6299973,253588
2014-5-14,102.3700027,102.6500015,101.8300018,101.9100037,234477
2014-5-15,101.5,102.2600021,101.2699966,102.0299988,276060
2014-5-16,102.0199966,102.2300034,101.3899994,101.5599976,147896
2014-5-19,102.6100006,103.0899963,101.9700012,102.1299973,121114
2014-5-20,102.4400024,102.8600006,102.0999985,102.5999985,249769
2014-5-21,104.0699997,104.2900009,102.7799988,102.9599991,272127
2014-5-22,103.7399979,104.2200012,103.5500031,103.8499985,159181
2014-5-23,104.3499985,104.5,103.6399994,103.7099991,160563
2014-5-27,104.1100006,104.5,103.5699997,104.3399963,174387
2014-5-28,102.7200012,104.3899994,102.6399994,104.1399994,239134
2014-5-29,103.5800018,103.9400024,102.6100006,103.0599976,205506
2014-5-30,102.7099991,103.5599976,102.4000015,103.5100021,169734
2014-6-2,102.4700012,103.3499985,102.0999985,102.9199982,159042
2014-6-3,102.6600037,102.8600006,102.2300034,102.4400024,160208
2014-6-4,102.6399994,103.6900024,102.3399963,102.7900009,208540
2014-6-5,102.4800034,102.6900024,101.5999985,102.3700027,200402
2014-6-6,102.6600037,103.0699997,102.3000031,102.4400024,197758
2014-6-9,104.4100037,104.5699997,102.6200027,102.7799988,246719
2014-6-10,104.3499985,105.0599976,103.9800034,104.4599991,255599
2014-6-11,104.4000015,104.8099976,104.1699982,104.3000031,187728
2014-6-12,106.5299988,106.9499969,104.3499985,104.4700012,321499
2014-6-13,106.9100037,107.6800003,106.3700027,106.8399963,255394
2014-6-16,106.9000015,107.5400009,106.5699997,106.8799973,204792
2014-6-17,106.3600006,107.1800003,106.0100021,106.5899963,252969
2014-6-18,105.9700012,106.9700012,105.8000031,106.5999985,176257
2014-6-19,106.4300003,106.6999969,105.3199997,106.1100006,123121
2014-6-20,107.2600021,107.7300034,106.3300018,106.5999985,213130
2014-6-23,106.1699982,107.4499969,105.9100037,107.4199982,175473
2014-6-24,106.0299988,106.4599991,105.25,106.0199966,175206
2014-6-25,106.5,107.5,105.4700012,106.1399994,249064
2014-6-26,105.8399963,106.8099976,105.0299988,106.7099991,195723
2014-6-27,105.7399979,106.1900024,105.3300018,105.6399994,128975
2014-6-30,105.3700027,105.7600021,104.6600037,105.6900024,215334
2014-7-1,105.3399963,106.0899963,104.5999985,105.4400024,221685
2014-7-2,104.4800034,105.5299988,104.0999985,105.2099991,240067
2014-7-3,104.0599976,104.2900009,103.6699982,104.2699966,169938
2014-7-7,103.5299988,104.1299973,103.1900024,104.0599976,189250
2014-7-8,103.4000015,104.1999969,103.0100021,103.3899994,249378
2014-7-9,102.2900009,103.5999985,101.8499985,103.4499969,250987
2014-7-10,102.9300003,103,101.5500031,101.9499969,238076
2014-7-11,100.8300018,102.9199982,100.4400024,102.8600006,272550
2014-7-14,100.9100037,101.1999969,100.2200012,100.4599991,252675
2014-7-15,99.95999908,101.0599976,99.01000214,100.9300003,331196
2014-7-16,101.1999969,101.5999985,100.0699997,100.2099991,240202
2014-7-17,103.1900024,103.9000015,101.2699966,101.4899979,342872
2014-7-18,103.1299973,103.9400024,102.5800018,103.7200012,172529
2014-7-21,104.5899963,104.9899979,102.6500015,102.9700012,126986
2014-7-22,104.4199982,105.25,103.8899994,104.5800018,252395
2014-7-23,103.1200027,103.3399963,101.7900009,101.9599991,260652
2014-7-24,102.0699997,103.3099976,101.8799973,103.1999969,194404
2014-7-25,102.0899963,102.5299988,101,102.0400009,284919
2014-7-28,101.6699982,102.0999985,100.9000015,101.8700027,197815
2014-7-29,100.9700012,101.8300018,100.3700027,101.5999985,258060
2014-7-30,100.2699966,101.6699982,99.41999817,101.0299988,263974
2014-7-31,98.16999817,99.84999847,97.59999847,99.47000122,335785
2014-8-1,97.87999725,98.09999847,97.08999634,97.69999695,274992
2014-8-4,98.29000092,98.66999817,97.43000031,97.66999817,204262
2014-8-5,97.37999725,98.66999817,97,98.41000366,242237
2014-8-6,96.91999817,98.12999725,96.69000244,97.62000275,263598
2014-8-7,97.33999634,97.72000122,96.55000305,96.88999939,286531
2014-8-8,97.65000153,98.44999695,97.15000153,97.63999939,266006
2014-8-11,98.08000183,98.58000183,97.37000275,97.54000092,241493
2014-8-12,97.37000275,97.94000244,96.80999756,97.83999634,242592
2014-8-13,97.58999634,97.77999878,96.75,97.19999695,253703
2014-8-14,95.58000183,97.58999634,95.26000214,97.30000305,350619
2014-8-15,97.34999847,97.41000366,95.31999969,95.5,269750
2014-8-18,96.41000366,97.16000366,95.80999756,97.09999847,157537
2014-8-19,94.48000336,97.05000305,94.26000214,96.55999756,109041
2014-8-20,96.06999969,96.47000122,94.69999695,94.69999695,207152
2014-8-21,93.95999908,94.44999695,92.5,93.48999786,226343
2014-8-22,93.65000153,94.04000092,92.91999817,93.88999939,191457
2014-8-25,93.34999847,93.94999695,93.05000305,93.33999634,137420
2014-8-26,93.86000061,94.34999847,93.34999847,93.36000061,176280
2014-8-27,93.87999725,94.23999786,93.36000061,93.87999725,174908
2014-8-28,94.55000305,94.70999908,93.44999695,93.75,262292
2014-8-29,95.95999908,96,94.48000336,94.55999756,234972
2014-9-2,92.87999725,95.91000366,92.68000031,95.80999756,320356
2014-9-3,95.54000092,95.83000183,93.05999756,93.27999878,294395
2014-9-4,94.44999695,95.38999939,94.16000366,95.06999969,254140
2014-9-5,93.29000092,94.98999786,92.86000061,94.56999969,261386
2014-9-8,92.66000366,93.62000275,91.80000305,93.48999786,277990
2014-9-9,92.75,93.94000244,92.51999664,93.11000061,275876
2014-9-10,91.66999817,93.02999878,91.22000122,92.79000092,295306
2014-9-11,92.83000183,93.44000244,90.43000031,91.70999908,403175
